# TStellate2_CT2 Optimisation
# 20130828+16:12:18
 
#param.w.x[lsr][ts] = 0.0021116	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.001699	[1e-07,0.3]
#param.w.x[ds][ts] = 0.00041157	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00015319	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00038271	[1e-07,0.3]
# final error=255.184778
# Threshold level 20 
# Threshold rate 975 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	
# Penalties :	
# IV RMS errors:	
# IV Penalties :	
# Final Error  255.185   255.185
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
-3.90	-59.529524	-58.589005	-56.453200
-3.80	-59.429966	-58.285604	-56.536493
-3.70	-59.065682	-57.792798	-57.146150
-3.60	-58.712185	-56.847355	-57.887058
-3.50	-58.215035	-55.896640	-58.223374
-3.40	-57.278432	-55.381123	-58.225141
-3.30	-56.950531	-55.428076	-57.839950
-3.20	-56.576829	-55.691779	-57.109827
-3.10	-56.694251	-56.141369	-56.869424
-3.00	-56.653750	-56.028961	-56.803420
-2.90	-56.104045	-56.434414	-57.204874
-2.80	-54.707297	-56.830054	-57.476867
-2.70	-54.046918	-57.359862	-57.377686
-2.60	-53.118878	-57.631432	-56.695442
-2.50	-53.143842	-57.663840	-56.545455
-2.40	-53.275684	-57.432240	-56.213066
-2.30	-53.212209	-57.014187	-56.412311
-2.20	-53.583870	-56.115459	-56.451503
-2.10	-54.250867	-54.972618	-55.971193
-2.00	-55.356047	-53.705270	-54.771442
-1.90	-56.229060	-52.585733	-54.085218
-1.80	-56.319873	-51.147469	-53.252281
-1.70	-55.138492	-51.593829	-53.344388
-1.60	-54.330387	-51.852351	-54.137894
-1.50	-53.815480	-53.481378	-55.439549
-1.40	-54.800130	-54.795515	-56.431631
-1.30	-56.209081	-55.269968	-56.925509
-1.20	-57.545212	-55.639882	-56.755169
-1.10	-57.932350	-55.959362	-55.937626
-1.00	-58.356843	-56.650447	-55.411218
-0.90	-58.405615	-57.282009	-54.658563
-0.80	-58.885093	-57.130943	-54.162608
-0.70	-59.319811	-57.076290	-52.190808
-0.60	-59.569741	-56.536050	-50.465383
-0.50	-59.450865	-56.819657	-48.862534
-0.40	-58.730563	-56.995118	-48.761552
-0.30	-58.365883	-57.738695	-50.509601
-0.20	-57.870922	-58.274737	-52.934537
-0.10	-57.760480	-58.922439	-55.883582
0.00	-57.716124	-59.290615	-58.022032
0.10	-56.978398	-59.398462	-59.037600
0.20	-56.676978	-59.283578	-59.147237
0.30	-56.172942	-58.923193	-58.833420
0.40	-55.596512	-58.347140	-58.907879
0.50	-55.345920	-57.508312	-58.993766
0.60	-55.429724	-56.136539	-59.535979
0.70	-55.837415	-55.713432	-59.898519
0.80	-56.565770	-55.449917	-60.173977
0.90	-56.693894	-56.257955	-60.266767
1.00	-56.030855	-57.093585	-60.160200
1.10	-55.726008	-57.565705	-59.878747
1.20	-55.892585	-57.629598	-59.691461
1.30	-56.364808	-57.034231	-59.501651
1.40	-56.908951	-57.090651	-59.310441
1.50	-56.908855	-56.991196	-59.055777
1.60	-55.731303	-57.175865	-58.679159
1.70	-55.390364	-57.501397	-58.348469
1.80	-54.678888	-57.753031	-57.830739
1.90	-55.479511	-57.792218	-57.075120
2.00	-55.781136	-57.678739	-56.507002
2.10	-56.438975	-57.392374	-56.304851
2.20	-56.860299	-57.032981	-56.219935
2.30	-57.390395	-56.620217	-56.357944
2.40	-57.739929	-56.042271	-56.039782
2.50	-57.403626	-55.386059	-55.508805
2.60	-56.855917	-54.253575	-55.148660
2.70	-56.786157	-53.254980	-54.555526
2.80	-57.320781	-52.405618	-52.993111
2.90	-57.868900	-51.391151	-51.924598
3.00	-58.496970	-48.957080	-51.315347
3.10	-58.833528	-46.469888	-51.692922
3.20	-58.543268	-45.643927	-53.192799
3.30	-58.399101	-46.769394	-53.845089
3.40	-58.030806	-49.210505	-55.039284
3.50	-58.043278	-51.394050	-55.945429
3.60	-58.096400	-51.938424	-57.077056
3.70	-58.092974	-52.053347	-58.394200
3.80	-58.065867	-52.969213	-59.316749
3.90	-57.884089	-54.656044	-59.435327
4.00	-57.958564	-57.234835	-58.806416
4.10	-57.818234	-59.325332	-58.223772
4.20	-57.798255	-60.616311	-57.590556
4.30	-57.344086	-61.206007	-58.026183
4.40	-56.950093	-61.482906	-58.594400
4.50	-56.558711	-61.519477	-59.468475
4.60	-56.962089	-61.494809	-59.845477
4.70	-57.585006	-61.446384	-59.438388
4.80	-58.334062	-61.258122	-58.120213
4.90	-58.724601	-60.598254	-55.776485
5.00	-58.763504	-59.087792	-52.530449
5.10	-58.530623	-56.737960	-46.908546
5.20	-57.833653	-53.505028	-39.214939
5.30	-56.292652	-47.919076	-28.726235
5.40	-54.289601	-40.768716	-22.889682
5.50	-51.421649	-32.297734	-23.791532
5.60	-47.392095	-23.998475	-28.436093
5.70	-40.645244	-22.603001	-36.627005
5.80	-33.670835	-26.214578	-44.634427
5.90	-27.731215	-33.604384	-51.097867
6.00	-26.486130	-42.357896	-55.051339
6.10	-28.708296	-49.097461	-56.794039
6.20	-34.220224	-53.209922	-57.609325
6.30	-40.802735	-55.136574	-57.998792
6.40	-46.716270	-55.926568	-58.380921
6.50	-50.363686	-56.438051	-58.776071
6.60	-51.824296	-56.772449	-58.960331
6.70	-51.961178	-57.092845	-59.156259
6.80	-51.416339	-57.386788	-59.221816
6.90	-50.732249	-57.628307	-59.178975
7.00	-49.866383	-57.923050	-59.166014
7.10	-49.487136	-58.288938	-59.156744
7.20	-49.602641	-58.553816	-59.105730
7.30	-49.866316	-58.812518	-59.044233
7.40	-50.106871	-58.963015	-58.800703
7.50	-50.459367	-59.022987	-58.041882
7.60	-50.856962	-58.880521	-56.855601
7.70	-51.117309	-58.495949	-55.502755
7.80	-51.419100	-57.890563	-54.296098
7.90	-51.736021	-56.935113	-52.765877
8.00	-51.816860	-55.389766	-51.056291
8.10	-51.689433	-53.837613	-48.017291
8.20	-51.477526	-51.521900	-43.862695
8.30	-50.880333	-48.400036	-39.465536
8.40	-50.043903	-43.275449	-36.231821
8.50	-49.655251	-39.714092	-34.109727
8.60	-49.434816	-34.624201	-35.049257
8.70	-49.257159	-33.192735	-35.101623
8.80	-48.595560	-34.649049	-38.240045
8.90	-47.218036	-38.535935	-41.701035
9.00	-44.623432	-44.015919	-45.853388
9.10	-42.297044	-47.452488	-49.441187
9.20	-39.818736	-49.244584	-50.732327
9.30	-38.682264	-49.106183	-52.017672
9.40	-38.226319	-49.825648	-52.164990
9.50	-38.605854	-49.845603	-52.790445
9.60	-40.023561	-50.332928	-53.128729
9.70	-41.966106	-50.971188	-53.061917
9.80	-43.790901	-51.705956	-52.502995
9.90	-44.814261	-52.359383	-51.456403
10.00	-44.478439	-52.269701	-49.992258
10.10	-44.293172	-51.820874	-48.008239
10.20	-44.051963	-51.198462	-45.502449
10.30	-45.730533	-50.356179	-42.567207
10.40	-47.161088	-48.745107	-41.398537
10.50	-48.369369	-47.056188	-41.040669
10.60	-49.061568	-45.709552	-41.843148
10.70	-48.968655	-44.455000	-41.705878
10.80	-48.368730	-42.843322	-41.375929
10.90	-47.589769	-41.266480	-40.339565
11.00	-46.901368	-40.088622	-39.522604
11.10	-46.074776	-40.445804	-39.234923
11.20	-45.371661	-40.961460	-39.867707
11.30	-43.993829	-42.029287	-42.272770
11.40	-43.119650	-43.553225	-45.114824
11.50	-41.140168	-45.141780	-47.297667
11.60	-40.498694	-46.717204	-47.263972
11.70	-40.235666	-47.516127	-46.763777
11.80	-39.998328	-47.142293	-46.769283
11.90	-40.619513	-46.688052	-47.883400
12.00	-41.700476	-45.388064	-49.192873
12.10	-43.495737	-44.823576	-50.005904
12.20	-45.694768	-44.179493	-50.224017
12.30	-47.170199	-44.095382	-49.802711
12.40	-48.242295	-44.039604	-48.708351
12.50	-48.387681	-44.555868	-47.379475
12.60	-47.937503	-43.970006	-46.680699
12.70	-47.757846	-44.289144	-46.175314
12.80	-47.080855	-44.400185	-46.093142
12.90	-45.922394	-45.643466	-45.497118
13.00	-44.876182	-46.743826	-45.058877
13.10	-44.639908	-47.318999	-44.184435
13.20	-45.570924	-46.707291	-43.475743
13.30	-46.865671	-46.472059	-42.408824
13.40	-47.083437	-46.441359	-42.167644
13.50	-46.597475	-46.698117	-42.265849
13.60	-45.709408	-46.015537	-42.623629
13.70	-44.531296	-45.019390	-43.218762
13.80	-43.215263	-44.264174	-43.882165
13.90	-43.096426	-44.452712	-44.972783
14.00	-43.446763	-44.886758	-45.675826
14.10	-44.275227	-45.238553	-46.193789
14.20	-45.147755	-45.601688	-45.701472
14.30	-45.278826	-45.343351	-44.939753
14.40	-45.511245	-45.266879	-45.276601
14.50	-45.410479	-44.698892	-45.672609
14.60	-45.827632	-44.120961	-46.274596
14.70	-45.642871	-43.170567	-45.818133
14.80	-45.550255	-42.780107	-45.297710
14.90	-45.273948	-43.527288	-44.648488
15.00	-44.783052	-44.639577	-44.869731
15.10	-43.810458	-45.806242	-45.820537
15.20	-43.420738	-46.270951	-46.448389
15.30	-43.440382	-46.107436	-46.488831
15.40	-44.237038	-46.324072	-45.173939
15.50	-45.537436	-47.141807	-44.013757
15.60	-46.817098	-47.639568	-43.237075
15.70	-47.953185	-47.306050	-43.610747
15.80	-48.835566	-46.311294	-44.759609
15.90	-48.601666	-44.358189	-45.425000
16.00	-47.636513	-43.761579	-45.788087
16.10	-45.975615	-42.784872	-45.443664
16.20	-44.602332	-43.215722	-44.940975
16.30	-44.113770	-43.491190	-44.483254
16.40	-44.070997	-44.037622	-43.676534
16.50	-43.965849	-43.939952	-43.372716
16.60	-43.666601	-43.367152	-42.845316
16.70	-43.712627	-43.178238	-43.335354
16.80	-43.555035	-43.499354	-43.483104
16.90	-43.411900	-44.443051	-43.865003
17.00	-42.300654	-45.582574	-44.751592
17.10	-42.292544	-45.608348	-45.515370
17.20	-42.619355	-45.911069	-47.002246
17.30	-43.893184	-45.679739	-47.747746
17.40	-45.149020	-45.886475	-48.013741
17.50	-45.764726	-45.105568	-47.516716
17.60	-46.968915	-44.595746	-46.067071
17.70	-47.776626	-43.487439	-44.668079
17.80	-48.290405	-42.573174	-43.454716
17.90	-48.187065	-41.384076	-43.502014
18.00	-47.788442	-40.470618	-43.871199
18.10	-47.814303	-39.337137	-44.520353
18.20	-47.921025	-38.913536	-44.033516
18.30	-47.753883	-40.038335	-43.871326
18.40	-46.770274	-42.001540	-43.650213
18.50	-44.590499	-44.315798	-44.024827
18.60	-42.992655	-45.802521	-44.006768
18.70	-41.779769	-46.201045	-43.045260
18.80	-41.710986	-46.270425	-41.698847
18.90	-41.969683	-46.747946	-40.866371
19.00	-42.992032	-47.611895	-41.822465
19.10	-44.002171	-48.129517	-43.529806
19.20	-44.658061	-48.064365	-45.763383
19.30	-45.547130	-46.869104	-47.501937
19.40	-45.674530	-45.021588	-48.499356
19.50	-46.024017	-43.706044	-49.188817
19.60	-45.905482	-43.211951	-49.062928
19.70	-45.316671	-43.285255	-48.784026
19.80	-45.524122	-43.075194	-47.839179
19.90	-45.113172	-42.645175	-47.795057
20.00	-44.761729	-41.550619	-47.415694
20.10	-44.375672	-41.101442	-47.292833
20.20	-44.398345	-41.756320	-46.896458
20.30	-45.350715	-43.106276	-46.140623
20.40	-45.874169	-44.624961	-45.280834
20.50	-46.404275	-44.905180	-43.778386
20.60	-46.081368	-44.542563	-42.831130
20.70	-45.078599	-44.409409	-41.700212
20.80	-44.521763	-45.037618	-41.756129
20.90	-43.519616	-45.820347	-41.234773
21.00	-43.756160	-46.331029	-41.859933
21.10	-44.095031	-46.403307	-41.729712
21.20	-44.389173	-45.788272	-42.845810
21.30	-44.281890	-45.940631	-44.023733
21.40	-43.698125	-46.393431	-46.077442
21.50	-43.195926	-47.029691	-47.795114
21.60	-42.194506	-47.319147	-48.524326
21.70	-41.563895	-47.606467	-48.559198
21.80	-42.072835	-47.265013	-48.090567
21.90	-43.257650	-46.535687	-47.336814
22.00	-45.155757	-46.127660	-46.709487
22.10	-46.813952	-45.932504	-46.149513
22.20	-47.672703	-46.146107	-45.728746
22.30	-47.662240	-46.637124	-45.208322
22.40	-47.746845	-46.682364	-44.681836
22.50	-47.234500	-47.498804	-44.159185
22.60	-47.108507	-48.257468	-43.274692
22.70	-46.674251	-48.856261	-42.741691
22.80	-46.299286	-48.935685	-42.052372
22.90	-45.596107	-48.224452	-42.302660
23.00	-44.776019	-47.313775	-42.200849
23.10	-43.129213	-46.211453	-41.772065
23.20	-42.933881	-45.843634	-40.881133
23.30	-43.339890	-44.700151	-39.790332
23.40	-45.134917	-44.481596	-39.660727
23.50	-46.779251	-43.470969	-40.142227
23.60	-47.677749	-43.656314	-41.166825
23.70	-47.638057	-43.155593	-43.237378
23.80	-46.510545	-43.549576	-44.652082
23.90	-44.895773	-43.820238	-46.627411
24.00	-44.419887	-44.199816	-47.841688
24.10	-45.030338	-44.820031	-48.802462
24.20	-46.509203	-45.603055	-49.156415
24.30	-47.772140	-46.392119	-48.681842
24.40	-47.689161	-47.315157	-47.715595
24.50	-47.571547	-47.732126	-46.069263
24.60	-47.516924	-48.484553	-44.713615
24.70	-47.864789	-48.342326	-43.807429
24.80	-47.934794	-48.036663	-43.961422
24.90	-47.634832	-47.351722	-44.524587
25.00	-47.232880	-47.186102	-44.598813
25.10	-46.363405	-46.927734	-43.468950
25.20	-45.723450	-46.474761	-43.453225
25.30	-43.999646	-45.949855	-43.578544
25.40	-43.077851	-45.509253	-44.258839
25.50	-42.855023	-45.636347	-44.326884
25.60	-42.994154	-46.336888	-44.079962
25.70	-42.657619	-46.489962	-42.953919
25.80	-40.840403	-46.231020	-42.265280
25.90	-40.614349	-45.714164	-41.481362
26.00	-41.045271	-45.420377	-41.773350
26.10	-43.137905	-45.726236	-42.595910
26.20	-45.124388	-45.910145	-43.200744
26.30	-45.101188	-45.787638	-44.042571
26.40	-44.165171	-45.298055	-44.457799
26.50	-43.779450	-44.402952	-44.927532
26.60	-44.587907	-43.559216	-45.459473
26.70	-46.441363	-43.143963	-45.521167
26.80	-48.253137	-44.140226	-45.254624
26.90	-48.312516	-44.951416	-45.290610
27.00	-48.410984	-45.820085	-45.501549
27.10	-48.071687	-45.682647	-46.430828
27.20	-48.192660	-45.219650	-46.741076
27.30	-47.682985	-45.166319	-46.758795
27.40	-46.469656	-45.185923	-45.743876
27.50	-45.178817	-45.922211	-44.307061
27.60	-43.131072	-46.157545	-43.426021
27.70	-42.631324	-46.185767	-43.364764
27.80	-42.127649	-46.077655	-42.917160
27.90	-43.418818	-45.853834	-41.693599
28.00	-44.326878	-46.052244	-41.250006
28.10	-45.324691	-46.011877	-40.028255
28.20	-46.147172	-46.020599	-41.319860
28.30	-46.878064	-45.165366	-42.748026
28.40	-47.627970	-43.823359	-44.817483
28.50	-47.651925	-42.223393	-45.681878
28.60	-46.751141	-40.764172	-46.182681
28.70	-45.154120	-41.139226	-46.923717
28.80	-44.356691	-42.425874	-47.493691
28.90	-44.101398	-45.153044	-47.607787
29.00	-44.988179	-47.632892	-46.737762
29.10	-46.468512	-49.732182	-45.361215
29.20	-47.487380	-51.072637	-44.205107
29.30	-48.032428	-51.488727	-43.774932
29.40	-48.170763	-50.585980	-43.640744
29.50	-48.088759	-49.157976	-43.224853
29.60	-47.767378	-48.384607	-43.362410
29.70	-46.971293	-48.389243	-42.996556
29.80	-45.478434	-49.241351	-44.124226
29.90	-43.741240	-49.773169	-45.133025
30.00	-42.874833	-49.505746	-46.361388
30.10	-42.473874	-48.611690	-48.110762
30.20	-42.421901	-47.028685	-49.283464
30.30	-42.583356	-46.071717	-49.801155
30.40	-43.191007	-45.391512	-49.651964
30.50	-45.108290	-45.089129	-48.481794
30.60	-47.363186	-45.606760	-47.651342
30.70	-49.290749	-46.113011	-47.150342
30.80	-50.368433	-46.882028	-46.937020
30.90	-50.848924	-47.571978	-47.217657
31.00	-50.813779	-47.594963	-46.628457
31.10	-50.284965	-47.089331	-44.598250
31.20	-49.701088	-46.933785	-42.664638
31.30	-48.279725	-45.851102	-42.300658
31.40	-47.585209	-45.313814	-42.654229
31.50	-46.774550	-44.362487	-44.382776
31.60	-45.969268	-43.746675	-44.739316
31.70	-44.985954	-42.707150	-45.244146
31.80	-44.020528	-43.110379	-45.579194
31.90	-43.668707	-44.085717	-45.333544
32.00	-43.247752	-45.065352	-45.509520
32.10	-42.445120	-47.005285	-45.427800
32.20	-40.955810	-47.886573	-45.344487
32.30	-38.510884	-48.723503	-44.919685
32.40	-38.658978	-49.003659	-45.108356
32.50	-39.821979	-48.360547	-44.613374
32.60	-42.394461	-47.745190	-45.475140
32.70	-45.665109	-45.799708	-45.452709
32.80	-47.372545	-45.691237	-45.974285
32.90	-49.410198	-45.769051	-46.096017
33.00	-49.880856	-47.305629	-45.621383
33.10	-49.787346	-48.174568	-46.019513
33.20	-48.765608	-48.496527	-46.031838
33.30	-48.457005	-47.839861	-46.555676
33.40	-47.774612	-46.250908	-46.641451
33.50	-48.432497	-44.827146	-46.853095
33.60	-48.407151	-43.488146	-46.456610
33.70	-48.193032	-43.541021	-46.574351
33.80	-47.889854	-44.486966	-46.203033
33.90	-47.294202	-45.580632	-46.417582
34.00	-46.185034	-46.097006	-46.458338
34.10	-45.081170	-45.706829	-46.346238
34.20	-43.407309	-45.278668	-46.126036
34.30	-41.808756	-44.826797	-45.208062
34.40	-41.225780	-45.392957	-45.260948
34.50	-40.955205	-46.669978	-44.907048
34.60	-42.097045	-48.085974	-44.835042
34.70	-43.027572	-48.980544	-45.317714
34.80	-44.366045	-49.024058	-45.805198
34.90	-45.448265	-48.064654	-46.438562
35.00	-45.520565	-46.655609	-47.084774
35.10	-45.590396	-44.372654	-47.666335
35.20	-45.536854	-42.818134	-47.990961
35.30	-46.114446	-41.535008	-47.826177
35.40	-46.570242	-41.119178	-46.847465
35.50	-46.837838	-40.777164	-45.609167
35.60	-46.993761	-41.312197	-45.023122
35.70	-47.216595	-41.662212	-45.169246
35.80	-47.036186	-42.263691	-46.140365
35.90	-46.950875	-43.482816	-47.020736
36.00	-47.115708	-44.928829	-48.275448
36.10	-47.286502	-46.908369	-48.978532
36.20	-46.728718	-47.770004	-49.315069
36.30	-46.692791	-47.694193	-48.865489
36.40	-45.869812	-46.670573	-48.501262
36.50	-45.751813	-45.868060	-47.756206
36.60	-45.158901	-45.438793	-47.971314
36.70	-45.219347	-45.944437	-47.922127
36.80	-45.525762	-46.358136	-47.397059
36.90	-46.620373	-46.472944	-45.682813
37.00	-46.887679	-46.183385	-43.528673
37.10	-46.426324	-46.235004	-41.739215
37.20	-45.196536	-45.801532	-41.507827
37.30	-45.208609	-45.508067	-42.597870
37.40	-45.466267	-45.092968	-44.607635
37.50	-46.522373	-45.365538	-46.010634
37.60	-47.310048	-44.473867	-46.320555
37.70	-48.048486	-43.165001	-45.552228
37.80	-48.696966	-41.926440	-44.097559
